IBLOCK_ID;NAME;CODE;XML_ID;SECTION_XML_ID;SORT;ARTICLE;BASE_UNIT;OBEMJASCHIKA;VODNOMMESTE;MESTSHTUK;KOLICHESTVOZALPOV;KALIBR;VREMJARABOTY;BREND;SHTRIHKODSAJT;KOLVOOPT;VYSOTAPOLETA;POLNNAIMENOVANIESAJT;DETAIL_TEXT;RASPRODAZHA;NOVINKA;KOLICHESTVOVPERVOMRAZRJADE;KOLICHESTVOVOVTOROMRAZRJADE;NAIMENOVANIEPERVOGORAZRJADA;NAIMENOVANIEVTOROGORAZRJADA;KOLICHESTVOVTRETEMRAZRJADE;NAIMENOVANIETRETEGORAZRJADA;MINIMALNAJATORGEDINICAVOPTENAIMENOVANIE;MINIMALNAJATORGEDINICAVROZNICENAIMENOVANIE;VESMINTORG;OBEMMINTORG;HITPRODAZH;NEOTOBRAZHATNASAJTE;SHIRINASAJTROZNICA;VYSOTASAJTROZNICA;DLINASAJTROZNICA;SHIRINASAJTROZNICANAIMENOVANIE;VYSOTASAJTROZNICANAIMENOVANIE;DLINASAJTROZNICANAIMENOVANIE;DIAMETRSAJTROZNICANAIMENOVANIE;TOLSCHINASAJTROZNICA;TOLSCHINASAJTROZNICANAIMENOVANIE;ROZNICHNYJVES;ROZNICHNYJOBEM;NAIMENOVANIEVES;NAIMENOVANIEOBEM;DIAMETRSAJTROZNICA;ROZNICAAKCIJA;NOVINKIROZNICA;HITYPRODAZHROZNICA;SHIRINASAJTOPT;VYSOTASAJTOPT;DLINASAJTOPT;SHIRINASAJTOPTNAIMENOVANIE;VYSOTASAJTOPTNAIMENOVANIE;DLINASAJTOPTNAIMENOVANIE;TOLSCHINASAJTOPT;TOLSCHINASAJTOPTNAIMENOVANIE;OPTVES;OPTOBEM;NAIMENOVANIEVESOPT;NAIMENOVANIEOBEMOPT;DIAMETRSAJTOPT;DIAMETRSAJTOPTNAIMENOVANIE;PROCENTSKIDKI;PROF
B658816D-ECD0-44A2-AC83-AFB566EEA983;Свечи бенгальские в пакете 10 шт L=213 мм 1/8/50;svechi_bengalskie_v_pakete_10_sht_l213_mm_1850;СР96639;099;СР96639;С723;796;0.0194;200;0;10;0;60;Авангард;0;0;0;Бенгальские свечи 213 мм 10 шт в мягкой упаковке;;0;0;1;50;штука;упаковка;8;коробка;упаковка;штука;2.7;0.0024;0;1;5;0;22;см;;см;;0.3;см;43;0.000033;гр;м3;0;0;0;0;10;7;22;см;см;см;0;;2275;0.00154;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Свечи бенгальские в пакете 6 шт L=175 1/12/50;svechi_bengalskie_v_pakete_6_sht_l175_11250;190485;099;190485;С251;796;0.024;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Свечи бенгальские в пакете 6 шт L=213 мм 1/8/50;svechi_bengalskie_v_pakete_6_sht_l213_mm_1850;Р8166;099;Р8166;С722;796;0.0187;200;0;6;0;60;Авангард;0;0;0;Бенгальские свечи 213 мм  6 шт в мягкой упаковке;;0;0;1;50;штука;упаковка;8;коробка;упаковка;штука;1.7;0.0023;0;1;5;0;22;см;;см;;0.3;см;24;0.000033;гр;м3;0;0;0;0;10.5;6;22;см;см;см;0;;1625;0.001386;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Свечи бенгальские в пачке  10 шт1/12/50;svechi_bengalskie_v_pachke__10_sht11250;0000543;099;0000543;С543;796;0.0296;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Свечи бенгальские Экстра6шт L170 (толстая) 1/200/1;svechi_bengalskie_jekstra6sht_l170__tolstaja__12001;УТ000049;Р8750;УТ000049;ТР157;796;0.01;0;0;6;0;30;ТСЗ;0;0;;Бенгальские свечи 6 шт  170 мм пакете "Экстра";;0;1;1;1;штука;упаковка;200;коробка;коробка;коробка;3800;0;0;1;60;0;240;мм;;мм;;0;;3800;0;г;;0;0;1;0;60;0;240;мм;;мм;0;;3800;0;г;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Свечи бенгальские Экстра6шт L210 (толстая) 1/200/1;svechi_bengalskie_jekstra6sht_l210__tolstaja__12001;УТ000050;Р8750;УТ000050;ТР159;796;0.01;0;0;6;0;35;ТСЗ;0;0;;Бенгальские свечи 6 шт 210 мм в пакете "Экстра";;0;1;1;1;штука;упаковка;200;коробка;коробка;коробка;0;0;0;1;60;0;275;мм;;мм;;0;;5700;0;г;;0;0;1;0;60;0;275;мм;;мм;0;;5700;0;г;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Свиристель (1,25"х36) Веер 1/2/1;sviristel__125h36__veer_121;01705;СР9380;01705;01705;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Связка 100S 1/16/10;svjazka_100s_11610;УТ000180;СР99675;УТ000180;А1010;796;0.029;0;0;100;0;0;Легенда;4650099540015;10;0;Петарды Связка 100;Связка петард, многократные хлопки.;0;0;1;10;упаковка;блок;16;коробка;блок;упаковка;2.05;0.0036;1;1;0;7;30;;см;см;;0.6;см;103;0.000112;гр;м3;0;0;0;0;15;3.5;32;см;см;см;0;;824;0.00168;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Связка 100S 1/8/20;svjazka_100s_1820;СР97687;СР8798;СР97687;А1010---;796;0.0302;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Связка 100S 1/8/20;svjazka_100s_1820;СР99677;СР99675;СР99677;А1010*;796;0.029;0;0;100;0;0;Легенда;4650099540015;10;0;Петарды Связка 100;Связка петард, многократные хлопки.;0;0;1;8;упаковка;блок;20;коробка;блок;упаковка;2.05;0.0036;0;0;0;7;32;;см;см;;0.5;см;103;0.000112;гр;м3;0;0;0;0;15;3.5;32;см;см;см;0;;824;0.00168;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Связка 16 "Дятел" 1/12/80;svjazka_16_djatel_11280;СР8855;СР8798;СР8855;А1020---;796;0.0335;0;0;0;0;0;Легенда;4650099540039;0;0;Петарды Связка -16 Дятел;Связка петард, многократные хлопки и вспышки.;1;0;1;40;упаковка;блок;24;коробка;блок;упаковка;1.37;0.0026;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Связка 16 "Дятел" 1/12/80;svjazka_16_djatel_11280;СР99679;СР99675;СР99679;А1020*;796;0.031;0;0;16;0;0;Легенда;4650099540039;40;0;Петарды Связка -16 Дятел;Связка петард, многократные хлопки и вспышки.;0;0;1;80;упаковка;блок;12;коробка;блок;упаковка;1.37;0.0026;0;0;0;7.4;4.5;;см;см;;0.5;см;17;0.000017;гр;м3;0;0;0;0;16;5;26;см;см;см;0;;1360;0.00208;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Связка 16 "Дятел" 1/24/40;svjazka_16_djatel_12440;УТ000181;СР99675;УТ000181;А1020;796;0.031;0;0;16;0;0;Легенда;4650099540039;40;0;Петарды Связка -16 Дятел;Связка петард, многократные хлопки и вспышки.;0;0;1;40;упаковка;блок;24;коробка;блок;упаковка;1.37;0.0026;1;1;0;7.4;4.5;;см;см;;0.5;см;17;0.000017;гр;м3;0;0;0;0;10.5;6.5;16;см;см;см;0;;1360;0.00208;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Связка Щелкунчик-20 (из корсара2) 1/16/60;svjazka_schelkunchik20__iz_korsara2__11660;СР99585;СР8860;СР99585;К1501А;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Севастополь (1"х24) 1/8/1 (модуль);sevastopol__1h24__181__modul_;СР99739;СР99676;СР99739;А7295;796;0.034;8;0;24;1;35;Легенда;4650099541494;1250;25;Батарея салютов Севастополь;Красные кометы раскрываются красно-зелеными пионами, красными кокосами с треском, красными кокосами в зеленом мерцании, зеленые кометы раскрываются пурпурно-зелеными георгинами, красные кометы раскрываются эффектом тысячи хризантем.;0;0;1;1;штука;упаковка;8;коробка;штука;штука;2;0.0043;0;1;11.5;15;20.3;см;см;см;;0;;2000;0.003502;гр;м3;0;0;0;0;11.5;15;20.3;см;см;см;0;;2000;0.003502;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Севастополь (1*х24) 1/8/1 (модуль);sevastopol__1h24__181__modul_;СР97693;Р8632;СР97693;А7295---;796;0.0362;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Северное сияние (1,5"х8) 1/25/1;severnoe_sijanie__15h8__1251;СР8667;СР8643;СР8667;А5210---;796;0.06;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Северный полюс (1"х64)1/2/1;severnyj_poljus__1h64_121;СР8843;Р8632;СР8843;А7524---;796;0.03;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Серебряные коньки (0.8"х36) 1/12/1;serebrjanye_konki__0.8h36__1121;СР99102;СР99092;СР99102;VH080-36-01;796;0.041;12;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Серебряный  1/8/3;serebrjanyj__183;СР96342;СР96369;СР96342;D4650;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Серебряный 1/6/2;serebrjanyj_162;СР8633;СР8629;СР8633;А4060---;796;0.047;0;0;0;0;65;Легенда;4650099540688;0;4;Фонтан Серебряный;Поток красных искр с красными звездами, искры, разрывающиеся вспышками хризантем.;1;0;1;2;штука;упаковка;6;коробка;упаковка;штука;1.38;0.0072;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Серебряный 1/6/2;serebrjanyj_162;СР99797;СР99789;СР99797;А4060;796;0.043;0;0;1;0;65;Легенда;4650099540688;2;4;Фонтан Серебряный;Поток красных искр с красными звездами, искры, разрывающиеся вспышками хризантем.;0;0;1;2;штука;упаковка;6;коробка;упаковка;штука;1.38;0.0072;0;1;0;33.5;0;;см;см;см;0;;541;0.012734;гр;м3;11;0;0;0;14.5;12;34;см;;см;0;;1082;0.005916;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Серпантин цветной 1/150/1;serpantin_cvetnoj_11501;000404;Р8467;000404;1012;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Сигнальный факел "Фальшфейер" красного огня 1/125;signalnyj_fakel_falshfejer_krasnogo_ognja_1125;СР9362;СР9355;СР9362;С042;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Сириус (0,35"х12) 25/12/12;sirius__035h12__251212;СР99164;СР99158;СР99164;02001;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Сияние 1/20/4;sijanie_1204;СР8661;СР8643;СР8661;А5068*---;796;0.0969;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Сказка (1"х16) 1/12/1;skazka__1h16__1121;СР9564;Р8632;СР9564;А7114---;796;0.044;0;0;0;0;0;0;0;0;0;;;1;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Скатерть самобранка(1,25"х138)1/1/1;skatert_samobranka_125h138_111;СР8848;Р8632;СР8848;А7615---;796;0.0574;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Скоморох (1,25"х13) 1/10/1;skomoroh__125h13__1101;Т352;Т371;Т352;М7420;796;0.045;0;0;13;1.25;30;Галактика;4650099542712;920;30;Батарея салютов Скоморох;Двухуровневый эффект. На нижнем уровне синие жемчужины, на верхнем - большие серебряные хризантемы с переходом в эффект тысячи хризантем.;0;0;1;1;штука;упаковка;10;коробка;штука;штука;1.5;0.0045;1;1;9.6;22.5;17.2;см;см;см;;0;;1500;0.003715;гр;м3;0;0;0;1;9.6;22.5;17.2;см;см;см;9;см;1500;0.003715;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Слалом (1,25"х49) 1/2/1;slalom__125h49__121;СР8796;Р8632;СР8796;А7514---;796;0.0399;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Слезы ангела (1,2х25) 1/4/1;slezy_angela__12h25__141;СР96359;СР8733;СР96359;D7702;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Смайлик (0,6"х12) 1/30/2;smajlik__06h12__1302;СР8770;Р8632;СР8770;А7011---;796;0.056;0;0;12;0.6;23;Легенда;4650099542873;0;15;Батарея салютов Смайлик;Синие звезды раскрываются серебряными мерцающими стробами, красные и зеленые звезды раскрываются зелеными георгинами, переходящими в тысячу мерцающих хризантем, красными волнами переходящими в трещащее мерцание, золотыми коронами переходящими в эффект тысячи хризантем.;0;0;1;2;штука;упаковка;30;коробка;упаковка;штука;0.93;0.002;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Смайлик (0,6"х12) 1/30/2;smajlik__06h12__1302;Т7011;СР99676;Т7011;А7011;796;0.0585;0;0;12;0.6;23;Легенда;4650099542873;760;15;Батарея салютов Смайлик;Синие звезды раскрываются серебряными мерцающими стробами, красные и зеленые звезды раскрываются зелеными георгинами, переходящими в тысячу мерцающих хризантем, красными волнами переходящими в трещащее мерцание, золотыми коронами переходящими в эффект тысячи хризантем.;0;0;1;2;штука;упаковка;30;коробка;упаковка;штука;0.93;0.002;0;1;6.7;12;8.6;см;см;см;;0;;930;0.000691;гр;м3;0;0;0;0;19;12;14;см;см;см;0;;1860;0.003192;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;СНFР6508B (GSRB) Фигурка сапожки 4цв  1/180/8;snfr6508b__gsrb__figurka_sapozhki_4cv__11808;Р8299;В0146;Р8299;57/056;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;СНFР7604 - 5 (GBP)  Шар мат, блест 3цв 1/144/4;snfr7604__5__gbp___shar_mat_blest_3cv_11444;Р8298;В0146;Р8298;57/062;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;СНFР9703L(BGLSV) Фигурка домик 5цв 1/180/3;snfr9703l_bglsv__figurka_domik_5cv_11803;Р8300;В0146;Р8300;57/051;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;СНSР7604 (GRBVU)  Шар с декор 5цв 1/144/4;snsr7604__grbvu___shar_s_dekor_5cv_11444;В0164;В0146;В0164;57/063;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;СНX1001 (GRBV)  Шар с декор 4цв 1/72/1;snx1001__grbv___shar_s_dekor_4cv_1721;В0165;В0146;В0165;57/074;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;СНX604B (RBGS)  Шар с сантой 4цв 1/144/4;snx604b__rbgs___shar_s_santoj_4cv_11444;Р8305;В0146;Р8305;57/034;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;СНX604B-1 (RB)  Шар с листьями декор 2цв 1/144/4;snx604b1__rb___shar_s_listjami_dekor_2cv_11444;В0166;В0146;В0166;57/036;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;СНX703L-IG (RV)  Шар с  декор 2цв 1/96/3;snx703lig__rv___shar_s__dekor_2cv_1963;В0167;В0146;В0167;57/075;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Снайпер 40/12/12;snajper_401212;00000038;Р8791;00000038;Р2030;796;0.079;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;СНЕ604-1(LGRB) Шар декор 4 цв 1/144/4;sne6041_lgrb__shar_dekor_4_cv_11444;В0147;В0146;В0147;57/043;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Снегири (0,8"х25) 1/18/1;snegiri__08h25__1181;СР8776;Р8632;СР8776;А7040---;796;0.0448;0;0;25;0.8;30;Легенда;4650099541180;0;20;Батарея салютов Снегири;Свистящие змейки, трещащие и мерцающие кометы раскрываются красными мерцающими пионами, зелеными пионами, золотым и серебряным мерцанием, в финале одновременный залп красных свистящих змеек раскрывается большими серебряными кокосами с треском.;1;0;1;1;штука;упаковка;18;коробка;штука;штука;1.14;0.0021;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Снегири (0,8"х25) 1/18/1;snegiri__08h25__1181;СР99775;СР99676;СР99775;А7040;796;0.052;0;0;25;0.8;30;Легенда;4650099541180;850;20;Батарея салютов Снегири;Свистящие змейки, трещащие и мерцающие кометы раскрываются красными мерцающими пионами, зелеными пионами, золотым и серебряным мерцанием, в финале одновременный залп красных свистящих змеек раскрывается большими серебряными кокосами с треском.;0;0;1;1;штука;упаковка;18;коробка;штука;штука;1.14;0.0021;0;1;12.5;15;12.5;см;см;см;;0;;1140;0.002344;гр;м3;0;0;1;0;12.5;15;12.5;см;см;см;0;;1140;0.002344;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Снеговик (0,8"х36) 1/12/1 (модуль);snegovik__08h36__1121__modul_;СР99656;СР99676;СР99656;А7012;796;0.041;0;0;36;0.8;45;Легенда;4650099541951;1250;20;Батарея салютов Снеговик;Зеленые звезды раскрываются зелеными пионами в серебряном мерцании, пурпурные звезды раскрываются пурпурными волнами с треском, синие жемчужины в золотом мерцании, золотые кокосы в зеленых пионах, красные звезды раскрываются красными волнами в серебряном мерцании, в финале одновременный залп серебряных комет раскрывается серебряными кокосами в золотом трещащем мерцании 1000 хризантем.;0;0;1;1;штука;упаковка;12;коробка;штука;штука;1.54;0.0034;0;1;13.8;12.5;16.8;см;см;см;;0;;1540;0.002898;гр;м3;0;0;0;0;13.8;12.5;16.8;см;см;см;0;;1540;0.002898;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Снеговик (1,25"х100) 1/1/1;snegovik__125h100__111;186179;Р8632;186179;А7601---;796;0.0395;0;0;100;1.25;120;Легенда;4650099542125;0;30;Батарея салютов Легенда;Красные звезды раскрываются красными пионами в серебряном мерцании, зеленые звезды раскрываются золотыми мерцающими трещащими стрелами в зеленых жемчужинах, красные звезды раскрываются серебряными волнами в золотом мерцании, зеленые звезды раскрываются большими коронами с треском, красные звезды раскрываются коронами в серебряном мерцании, зеленые звезды раскрываются трещащими ивами с синими жемчужинами, красные звезды раскрываются пурпурными пионами в золотом мерцании, зеленые звезды раскрываются зелеными волнами в трещащем мерцании 1000 хризантем, красные звезды раскрываются красными хризантемами в трещащем мерцании 1000 хризантем, свистящие змейки, в финале одновременный залп красных звезд раскрывается шипящими золотыми стрелами с красными звездами.;1;0;1;1;штука;упаковка;1;коробка;штука;штука;11.5;0.036;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Снегопад (1,25"х36) 1/4/1 (мягкая упаковка);snegopad__125h36__141__mjagkaja_upakovka_;СР97187;Р8632;СР97187;А7435---;796;0.0599;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Снежинка пластмассовая трехмерная, 33 см. 1/15;snezhinka_plastmassovaja_trehmernaja_33_sm._115;190457;В0146;190457;33679;796;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Снежная леди (1,25"х49) 1/2/1;snezhnaja_ledi__125h49__121;182068;Р8632;182068;А7511---;796;0.043;0;0;49;1.25;50;Легенда;4650099541722;0;30;Батарея салютов Снежная леди;Разноцветные звезды раскрываются красными, пурпурными и серебряными кокосовыми деревьями с разноцветным мерцанием, серебряные хризантемы с треском.;1;0;1;1;штука;упаковка;2;коробка;штука;штука;6.75;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Снежная леди (1,25"х49) 1/2/1;snezhnaja_ledi__125h49__121;СР99710;СР99676;СР99710;А7511;796;0.0423;0;0;49;1.25;50;Легенда;4650099541722;4900;30;Батарея салютов Снежная леди;Разноцветные звезды раскрываются красными, пурпурными и серебряными кокосовыми деревьями с разноцветным мерцанием, серебряные хризантемы с треском.;0;0;1;1;штука;упаковка;2;коробка;штука;штука;6.75;0;0;1;26.2;25;26.2;см;см;см;;0;;6750;0.017161;гр;м3;0;0;0;0;26.2;25;26.2;см;см;см;0;;6750;0.017161;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Снежная сказка (0,8"х63) 1/4/1;snezhnaja_skazka__08h63__141;СР99658;СР99676;СР99658;А7014;796;0.024;0;0;63;0.8;40;Легенда;4650099541975;2200;20;Батарея салютов Снежная сказка;Желтые звезды раскрываются серебряным мерцанием, трещащим эффектом 1000 хризантем, красными волнами, синими пионами, зелеными волнами, зелеными пионами в красном мерцании, в финале одновременный залп раскрывается пурпурно-зелеными пионами.;0;0;1;1;штука;упаковка;4;коробка;штука;штука;2.63;0.006;0;1;17.2;17.2;22;см;см;см;;0;;2630;0.006508;гр;м3;0;0;0;0;17.2;17.2;22;см;см;см;0;;2630;0.006508;;м3;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Снежный барс (1,25"х80)1/1/1;snezhnyj_bars__125h80_111;СР8845;Р8632;СР8845;А7526---;796;0.031;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;;;;0;0;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
B658816D-ECD0-44A2-AC83-AFB566EEA983;Снежный Вальс (1,25"Х100) 1/1/1;snezhnyj_vals__125h100__111;СР9215;Р8632;СР9215;А7600---;796;0.0395;0;0;100;1.25;65;Легенда;4650099541760;0;30;Батарея салютов Снежный вальс;Красные звезды и серебряные вертушки раскрываются красными хризантемами с трещащим эффектом тысячи хризантем, синие звезды раскрываются большими золотыми кокосами: в финале одновременный залп нескольких зарядов.;0;0;1;1;штука;упаковка;1;коробка;штука;штука;13.8;0.041;0;0;0;0;0;;;;;0;;0;0;;;0;0;0;0;0;0;0;;;;0;;0;0;;;0;;0;0;
